"Time","Distance","Internal Batte","Datalogger_Tem","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","Time","Distance","Internal Batte","Datalogger_Tem","Battery","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","sec","km","V","°C","V","km/h","#","g","g","deg","deg","deg/s","m","m","","","1","2","3","4","5","6","7","8","9","10","11","12"
7.900,0.128,3.885000,-273.149994,0.000000,116.139999,10.000000,-0.007227,0.286387,-0.352393,90.917130,-0.054181,168.000000,1.530000
8.000,0.131,3.885000,-273.149994,0.000000,117.180000,10.000000,-0.025952,0.275043,-0.361674,90.755554,-0.385580,168.000000,1.530000
8.100,0.135,3.885000,-273.149994,0.000000,118.149002,10.000000,-0.052547,0.262450,-0.369982,90.590317,-0.856780,168.000000,1.530000
8.200,0.138,3.885000,-273.149994,0.000000,119.076004,10.000000,-0.085350,0.249729,-0.379551,90.403069,-1.434780,168.000000,1.530000
8.300,0.142,3.885000,-273.149994,0.000000,120.003006,10.000000,-0.120996,0.238537,-0.391354,90.202415,-2.063888,168.000000,1.530000
8.400,0.145,3.885000,-273.149994,0.000000,120.790001,10.000000,-0.153531,0.230265,-0.399146,89.977707,-2.621032,168.000000,1.530000
8.500,0.149,3.885000,-273.149994,0.000000,121.592003,10.000000,-0.179495,0.225332,-0.409345,89.722389,-3.060605,168.000000,1.530000
8.600,0.152,3.885000,-273.149994,0.000000,122.416000,10.000000,-0.196257,0.223356,-0.421147,89.445076,-3.320728,168.000000,1.530000
8.700,0.156,3.885000,-273.149994,0.000000,123.160004,10.000000,-0.204071,0.224593,-0.432950,89.152641,-3.423173,168.000000,1.530000
8.800,0.159,3.885000,-273.149994,0.000000,123.963997,10.000000,-0.203102,0.227620,-0.444753,88.829033,-3.360835,167.169998,1.530000
8.900,0.163,3.885000,-273.149994,0.000000,124.883003,10.000000,-0.197678,0.230380,-0.451686,88.485374,-3.225617,167.000000,1.530000
9.000,0.166,3.885000,-273.149994,0.000000,125.720001,10.000000,-0.191770,0.231285,-0.462744,88.122467,-3.083982,167.000000,1.530000
9.100,0.170,3.885000,-273.149994,0.000000,126.637001,10.000000,-0.190011,0.231348,-0.469219,87.756569,-2.984975,167.000000,1.530000
9.200,0.174,3.885000,-273.149994,0.000000,127.468002,10.000000,-0.195428,0.230125,-0.475120,87.379684,-3.022561,167.000000,1.530000
9.300,0.177,3.885000,-273.149994,0.000000,128.292007,10.000000,-0.212063,0.230074,-0.481022,86.990646,-3.228597,167.000000,1.530000
9.400,0.181,3.885000,-273.149994,0.000000,129.121002,10.000000,-0.241360,0.230692,-0.487152,86.609505,-3.658315,167.000000,1.530000
9.500,0.185,3.885000,-273.149994,0.000000,129.848007,10.000000,-0.279160,0.229729,-0.498611,86.243622,-4.183145,167.000000,1.530000
9.600,0.189,3.885000,-273.149994,0.000000,130.663010,10.000000,-0.323371,0.223076,-0.504513,85.877731,-4.798959,167.000000,1.530000
9.700,0.192,3.885000,-273.149994,0.000000,131.384003,10.000000,-0.369443,0.206110,-0.510414,85.514587,-5.430817,167.000000,1.530000
9.800,0.196,3.885000,-273.149994,0.000000,132.149994,10.000000,-0.409735,0.165322,-0.517175,85.172302,-5.986586,167.000000,1.530000
9.900,0.200,3.885000,-273.149994,0.000000,133.057007,10.000000,-0.437197,0.090334,-0.528004,84.828873,-6.304921,167.000000,1.530000
10.000,0.204,3.885000,-273.149994,0.000000,133.278000,10.000000,-0.447196,-0.017488,-0.532645,84.495865,-6.396136,167.000000,1.530000
10.100,0.208,3.885000,-273.149994,0.000000,133.175003,10.000000,-0.438478,-0.157100,-0.532645,84.156448,-6.244417,167.000000,1.527500
10.200,0.211,3.885000,-273.149994,0.000000,132.708008,10.000000,-0.408957,-0.324652,-0.531041,83.822762,-5.830513,167.000000,1.520000
10.300,0.215,3.885000,-273.149994,0.000000,131.028000,10.000000,-0.359144,-0.509425,-0.523249,83.469818,-5.142963,167.000000,1.520000
10.400,0.219,3.885000,-273.149994,0.000000,128.725006,10.000000,-0.298936,-0.683242,-0.511446,83.103935,-4.331884,167.000000,1.520000
10.500,0.222,3.885000,-273.149994,0.000000,125.884003,10.000000,-0.235745,-0.830648,-0.499643,82.729332,-3.458467,167.000000,1.520000
10.600,0.226,3.885000,-273.149994,0.000000,122.178001,10.000000,-0.175996,-0.940095,-0.490189,82.330437,-2.622636,167.000000,1.520000
10.700,0.229,3.885000,-273.149994,0.000000,118.248001,10.000000,-0.126088,-0.998786,-0.481766,81.907249,-1.924315,167.000000,1.520000
10.800,0.233,3.885000,-273.149994,0.000000,114.480003,10.000000,-0.090398,-1.003222,-0.475349,81.449799,-1.416446,167.000000,1.520000
10.900,0.236,3.885000,-273.149994,0.000000,110.614998,10.000000,-0.069653,-0.969221,-0.472427,80.960152,-1.120341,167.000000,1.520000
11.000,0.239,3.885000,-273.149994,0.000000,107.226006,10.000000,-0.061718,-0.913729,-0.469620,80.440247,-1.042877,167.000000,1.520000
11.100,0.242,3.885000,-273.149994,0.000000,104.147003,10.000000,-0.065995,-0.849551,-0.466354,79.896049,-1.184054,167.000000,1.514300
11.200,0.245,3.885000,-273.149994,0.000000,101.192001,10.000000,-0.082546,-0.791433,-0.463890,79.300980,-1.562206,167.000000,1.510000
11.300,0.248,3.885000,-273.149994,0.000000,98.564003,10.000000,-0.109670,-0.751811,-0.463890,78.665222,-2.181000,167.000000,1.510000
11.400,0.250,3.885000,-273.149994,0.000000,96.092003,10.000000,-0.145220,-0.729040,-0.463890,77.993027,-3.012018,167.000000,1.510000
11.500,0.253,3.885000,-273.149994,0.000000,93.480003,10.000000,-0.188201,-0.718900,-0.467901,77.268349,-4.021341,167.000000,1.510000
11.600,0.256,3.885000,-273.149994,0.000000,91.021004,10.000000,-0.237218,-0.716988,-0.473802,76.499672,-5.217447,167.000000,1.510000
11.700,0.258,3.885000,-273.149994,0.000000,88.398003,10.000000,-0.291690,-0.715025,-0.488585,75.651352,-6.621881,167.000000,1.510000
11.800,0.261,3.885000,-273.149994,0.000000,85.559998,10.000000,-0.348360,-0.703731,-0.506289,74.734734,-8.171847,167.000000,1.510000
11.900,0.263,3.885000,-273.149994,0.000000,82.842003,10.000000,-0.405471,-0.681483,-0.514482,73.745239,-9.772462,167.000000,1.501700
12.000,0.265,3.885000,-273.149994,0.000000,80.421997,10.000000,-0.461485,-0.647877,-0.525311,72.633583,-11.436790,167.000000,1.500000
12.100,0.268,3.885000,-273.149994,0.000000,78.120003,10.000000,-0.516677,-0.606349,-0.583638,71.355423,-13.149705,167.000000,1.500000
12.200,0.270,3.885000,-273.149994,0.000000,76.040001,10.000000,-0.568791,-0.561965,-0.733811,69.845116,-14.828012,167.000000,1.500000
12.300,0.272,3.885000,-273.149994,0.000000,74.171997,10.000000,-0.614532,-0.522834,-0.832646,68.145714,-16.372019,167.000000,1.500000
12.400,0.274,3.885000,-273.149994,0.000000,72.318001,10.000000,-0.651624,-0.494199,-0.887363,66.275467,-17.702196,166.009995,1.500000
12.500,0.276,3.885000,-273.149994,0.000000,70.672005,10.000000,-0.678417,-0.477890,-0.929476,64.219582,-18.761480,166.000000,1.500000
12.600,0.278,3.885000,-273.149994,0.000000,69.198006,10.000000,-0.693560,-0.473199,-1.012440,61.929585,-19.535664,166.000000,1.500000
12.700,0.280,3.885000,-273.149994,0.000000,67.446999,10.000000,-0.695325,-0.478508,-1.177395,59.421638,-20.069201,166.000000,1.500000
12.800,0.282,3.885000,-273.149994,0.000000,65.695999,10.000000,-0.688028,-0.483422,-1.269469,56.711311,-20.263548,166.000000,1.500000
12.900,0.284,3.885000,-273.149994,0.000000,63.915005,10.000000,-0.680820,-0.478884,-1.291241,53.834377,-20.547735,166.000000,1.501500
13.000,0.285,3.885000,-273.149994,0.000000,61.958000,10.000000,-0.679488,-0.460376,-1.264541,50.819931,-21.217409,166.000000,1.510000
13.100,0.287,3.885000,-273.149994,0.000000,60.114002,10.000000,-0.690386,-0.425336,-1.254343,47.684937,-22.455914,166.000000,1.510000
13.200,0.289,3.885000,-273.149994,0.000000,58.750000,10.000000,-0.715235,-0.375383,-1.331921,44.539284,-24.126429,166.000000,1.512500
13.300,0.290,3.885000,-273.149994,0.000000,57.420002,10.000000,-0.748956,-0.314276,-1.307284,41.674614,-26.298399,166.000000,1.520000
